index,Player,Role,Amount,Team,Year,Player Origin,Player Age,Country,y14,y15,y16,y17,y18,y19,y20,y21,y22
79,Ashish Nehra,Bowler,55000000,Sunrisers Hyderabad,2016.0,Indian,37.0,IND,0,0,1,0,0,0,0,0,0
80,Ashish Reddy,Bowler,2000000,Sunrisers Hyderabad,2014.0,Indian,23.0,IND,1,0,0,0,0,0,0,0,0
81,Ashok Dinda,Bowler,15000000,Royal Challengers Bangalore,2014.0,Indian,30.0,IND,1,0,0,0,0,0,0,0,0
82,Ashok Dinda,Bowler,5000000,Rising Pune Supergiant,2016.0,Indian,32.0,IND,0,0,1,0,0,0,0,0,0
84,Avesh Khan,Bowler,7000000,Delhi Daredevils,2018.0,Indian,22.0,IND,0,0,0,0,1,0,0,0,0
85,Avesh Khan,Bowler,100000000,Lucknow Super Giants,2022.0,Indian,26.0,IND,0,0,0,0,0,0,0,0,1
86,Ayush Badoni,All-Rounder,2000000,Lucknow Super Giants,2022.0,Indian,23.0,IND,0,0,0,0,0,0,0,0,1
87,Baba Aparajith,Batsman,1000000,Chennai Super Kings,2014.0,Indian,20.0,IND,1,0,0,0,0,0,0,0,0
88,Baba Aparajith,All-Rounder,1000000,Rising Pune Supergiant,2016.0,Indian,22.0,IND,0,0,1,0,0,0,0,0,0
89,Baba Indrajith,Wicket Keeper,2000000,Kolkata Knight Riders,2022.0,Indian,28.0,IND,0,0,0,0,0,0,0,0,1
90,Baltej Dhanda,Bowler,2000000,Punjab Kings,2022.0,Indian,32.0,IND,0,0,0,0,0,0,0,0,1
91,Basil Thampi,Bowler,8500000,Gujarat Lions,2017.0,Indian,24.0,IND,0,0,0,1,0,0,0,0,0
92,Basil Thampi,Bowler,9500000,Sunrisers Hyderabad,2018.0,Indian,25.0,IND,0,0,0,0,1,0,0,0,0
93,Basil Thampi,Bowler,3000000,Mumbai Indians,2022.0,Indian,29.0,IND,0,0,0,0,0,0,0,0,1
107,Bhuvneshwar Kumar,Bowler,42500000,Sunrisers Hyderabad,2014.0,Overseas,24.0,IND,1,0,0,0,0,0,0,0,0
108,Bhuvneshwar Kumar,Bowler,42000000,Sunrisers Hyderabad,2022.0,Indian,32.0,IND,0,0,0,0,0,0,0,0,1
111,Bipul Sharma,All-Rounder,2000000,Sunrisers Hyderabad,2018.0,Indian,35.0,IND,0,0,0,0,1,0,0,0,0
117,C.Hari Nishaanth,Batsman,2000000,Chennai Super Kings,2022.0,Indian,26.0,IND,0,0,0,0,0,0,0,0,1
122,Chaitanya Bishnoi,All-Rounder,2000000,Chennai Super Kings,2018.0,Indian,24.0,IND,0,0,0,0,1,0,0,0,0
123,Chama Milind,Bowler,1000000,Sunrisers Hyderabad,2014.0,Indian,20.0,IND,1,0,0,0,0,0,0,0,0
124,Chama Milind,Bowler,1000000,Delhi Daredevils,2016.0,Indian,22.0,IND,0,0,1,0,0,0,0,0,0
125,Chama Milind,Bowler,2500000,Royal Challengers Bangalore,2022.0,Indian,28.0,IND,0,0,0,0,0,0,0,0,1
127,Chetan Sakariya,Bowler,12000000,Rajasthan Royals,2021.0,Indian,23.0,IND,0,0,0,0,0,0,0,1,0
128,Chetan Sakariya,Bowler,42000000,Delhi Capitals,2022.0,Indian,24.0,IND,0,0,0,0,0,0,0,0,1
129,Cheteshwar Pujara,Batsman,19000000,Kings XI Punjab,2014.0,Indian,26.0,IND,1,0,0,0,0,0,0,0,0
130,Cheteshwar Pujara,Batsman,5000000,Chennai Super Kings,2021.0,Indian,33.0,IND,0,0,0,0,0,0,0,1,0
160,Darshan Nalkande,All-Rounder,3000000,Kings XI Punjab,2019.0,Indian,21.0,IND,0,0,0,0,0,1,0,0,0
161,Darshan Nalkande,All-Rounder,2000000,Gujarat Titans,2022.0,Indian,24.0,IND,0,0,0,0,0,0,0,0,1
171,Debabrata Das,Wicket Keeper,2000000,Kolkata Knight Riders,2014.0,Indian,28.0,IND,1,0,0,0,0,0,0,0,0
172,Deepak Chahar,All-Rounder,1000000,Rising Pune Supergiant,2016.0,Indian,24.0,IND,0,0,1,0,0,0,0,0,0
173,Deepak Chahar,All-Rounder,8000000,Chennai Super Kings,2018.0,Indian,26.0,IND,0,0,0,0,1,0,0,0,0
174,Deepak Chahar,Bowler,140000000,Chennai Super Kings,2022.0,Indian,30.0,IND,0,0,0,0,0,0,0,0,1
175,Deepak Hooda,Bowler,4000000,Rajasthan Royals,2014.0,Indian,19.0,IND,1,0,0,0,0,0,0,0,0
176,Deepak Hooda,All-Rounder,42000000,Sunrisers Hyderabad,2016.0,Indian,21.0,IND,0,0,1,0,0,0,0,0,0
177,Deepak Hooda,All-Rounder,36000000,Sunrisers Hyderabad,2018.0,Indian,23.0,IND,0,0,0,0,1,0,0,0,0
178,Deepak Hooda,All-Rounder,5000000,Kings XI Punjab,2020.0,Indian,25.0,IND,0,0,0,0,0,0,1,0,0
179,Deepak Hooda,All-Rounder,57500000,Lucknow Super Giants,2022.0,Indian,27.0,IND,0,0,0,0,0,0,0,0,1
180,Deepak Punia,All-Rounder,1000000,Mumbai Indians,2016.0,Indian,23.0,IND,0,0,1,0,0,0,0,0,0
181,Devdutt Padikkal,Batsman,2000000,Royal Challengers Bangalore,2019.0,Indian,19.0,IND,0,0,0,0,0,1,0,0,0
182,Devdutt Padikkal,Batsman,77500000,Rajasthan Royals,2022.0,Indian,22.0,IND,0,0,0,0,0,0,0,0,1
184,Dhawal Kulkarni,Bowler,11000000,Rajasthan Royals,2014.0,Indian,26.0,IND,1,0,0,0,0,0,0,0,0
185,Dhawal Kulkarni,Bowler,20000000,Gujarat Lions,2016.0,Indian,28.0,IND,0,0,1,0,0,0,0,0,0
186,Dhawal Kulkarni,Bowler,7500000,Rajasthan Royals,2018.0,Indian,30.0,IND,0,0,0,0,1,0,0,0,0
187,Dhruv Jurel,Wicket Keeper,2000000,Rajasthan Royals,2022.0,Indian,21.0,IND,0,0,0,0,0,0,0,0,1
188,Dhruv Shorey,All-Rounder,2000000,Chennai Super Kings,2018.0,Indian,26.0,IND,0,0,0,0,1,0,0,0,0
189,Digvijay Deshmukh,All-Rounder,2000000,Mumbai Indians,2020.0,Indian,22.0,IND,0,0,0,0,0,0,1,0,0
190,Dinesh Karthik,Wicket Keeper,125000000,Delhi Daredevils,2014.0,Indian,29.0,IND,1,0,0,0,0,0,0,0,0
191,Dinesh Karthik,Wicket Keeper,105000000,Royal Challengers Bangalore,2015.0,Indian,30.0,IND,0,1,0,0,0,0,0,0,0
192,Dinesh Karthik,Wicket Keeper,23000000,Gujarat Lions,2016.0,Indian,31.0,IND,0,0,1,0,0,0,0,0,0
193,Dinesh Karthik,Wicket Keeper,74000000,Kolkata Knight Riders,2018.0,Indian,33.0,IND,0,0,0,0,1,0,0,0,0
194,Dinesh Karthik,Wicket Keeper,55000000,Royal Challengers Bangalore,2022.0,Indian,37.0,IND,0,0,0,0,0,0,0,0,1
202,Eklavya Dwivedi,Wicket Keeper,1000000,Chennai Super Kings,2015.0,Indian,27.0,IND,0,1,0,0,0,0,0,0,0
203,Eklavya Dwivedi,Wicket Keeper,10000000,Gujarat Lions,2016.0,Indian,28.0,IND,0,0,1,0,0,0,0,0,0
204,Eklavya Dwivedi,Wicket Keeper,7500000,Sunrisers Hyderabad,2017.0,Indian,29.0,IND,0,0,0,1,0,0,0,0,0
217,Gautam Gambhir,Batsman,28000000,Delhi Daredevils,2018.0,Indian,37.0,IND,0,0,0,0,1,0,0,0,0
226,Hanuma Vihari,Batsman,1000000,Sunrisers Hyderabad,2015.0,Indian,22.0,IND,0,1,0,0,0,0,0,0,0
227,Hanuma Vihari,Batsman,20000000,Delhi Capitals,2019.0,Indian,26.0,IND,0,0,0,0,0,1,0,0,0
228,Harbhajan Singh,Bowler,20000000,Chennai Super Kings,2018.0,Indian,38.0,IND,0,0,0,0,1,0,0,0,0
229,Harbhajan Singh,Bowler,20000000,Kolkata Knight Riders,2021.0,Indian,41.0,IND,0,0,0,0,0,0,0,1,0
230,Hardik Pandya,All-Rounder,1000000,Mumbai Indians,2015.0,Indian,22.0,IND,0,1,0,0,0,0,0,0,0
232,Harpreet Brar,All-Rounder,2000000,Kings XI Punjab,2019.0,Indian,24.0,IND,0,0,0,0,0,1,0,0,0
233,Harpreet Brar,All-Rounder,38000000,Punjab Kings,2022.0,Indian,27.0,IND,0,0,0,0,0,0,0,0,1
235,Harshal Patel,Bowler,4000000,Royal Challengers Bangalore,2014.0,Indian,24.0,IND,1,0,0,0,0,0,0,0,0
236,Harshal Patel,All-Rounder,2000000,Delhi Daredevils,2018.0,Indian,28.0,IND,0,0,0,0,1,0,0,0,0
237,Harshal Patel,All-Rounder,107500000,Royal Challengers Bangalore,2022.0,Indian,32.0,IND,0,0,0,0,0,0,0,0,1
239,Himmat Singh,Batsman,6500000,Royal Challengers Bangalore,2019.0,Indian,23.0,IND,0,0,0,0,0,1,0,0,0
240,HS Sharath,Bowler,1000000,Delhi Daredevils,2014.0,Indian,21.0,IND,1,0,0,0,0,0,0,0,0
242,Irfan Pathan,All-Rounder,24000000,Sunrisers Hyderabad,2014.0,Indian,30.0,IND,1,0,0,0,0,0,0,0,0
243,Irfan Pathan,All-Rounder,15000000,Chennai Super Kings,2015.0,Indian,31.0,IND,0,1,0,0,0,0,0,0,0
244,Irfan Pathan,All-Rounder,10000000,Rising Pune Supergiant,2016.0,Indian,32.0,IND,0,0,1,0,0,0,0,0,0
245,Ishan Kishan,Wicket Keeper,3500000,Gujarat Lions,2016.0,Indian,18.0,IND,0,0,1,0,0,0,0,0,0
246,Ishan Kishan,Wicket Keeper,62000000,Mumbai Indians,2018.0,Indian,20.0,IND,0,0,0,0,1,0,0,0,0
247,Ishan Kishan,Wicket Keeper,152500000,Mumbai Indians,2022.0,Indian,24.0,IND,0,0,0,0,0,0,0,0,1
248,Ishan Porel,Bowler,2500000,Punjab Kings,2022.0,Indian,24.0,IND,0,0,0,0,0,0,0,0,1
249,Ishank Jaggi,Batsman,1000000,Kolkata Knight Riders,2017.0,Indian,28.0,IND,0,0,0,1,0,0,0,0,0
250,Ishank Jaggi,Batsman,2000000,Kolkata Knight Riders,2018.0,Indian,29.0,IND,0,0,0,0,1,0,0,0,0
251,Ishant Sharma,Bowler,26000000,Sunrisers Hyderabad,2014.0,Indian,26.0,IND,1,0,0,0,0,0,0,0,0
252,Ishant Sharma,Bowler,38000000,Rising Pune Supergiant,2016.0,Indian,28.0,IND,0,0,1,0,0,0,0,0,0
253,Jagadeesha Suchith,Bowler,2000000,Sunrisers Hyderabad,2022.0,Indian,28.0,IND,0,0,0,0,0,0,0,0,1
254,Jalaj Saxena,All-Rounder,9000000,Mumbai Indians,2014.0,Indian,28.0,IND,1,0,0,0,0,0,0,0,0
255,Jalaj Saxena,All-Rounder,1000000,Royal Challengers Bangalore,2015.0,Indian,29.0,IND,0,1,0,0,0,0,0,0,0
256,Jalaj Saxena,All-Rounder,2000000,Delhi Capitals,2019.0,Indian,33.0,IND,0,0,0,0,0,1,0,0,0
257,Jalaj Saxena,All-Rounder,3000000,Punjab Kings,2021.0,Indian,35.0,IND,0,0,0,0,0,0,0,1,0
274,Jasprit Bumrah,Bowler,12000000,Mumbai Indians,2014.0,Indian,21.0,IND,1,0,0,0,0,0,0,0,0
275,Jayant Yadav,All-Rounder,1000000,Delhi Daredevils,2014.0,Indian,24.0,IND,1,0,0,0,0,0,0,0,0
276,Jayant Yadav,All-Rounder,5000000,Delhi Daredevils,2018.0,Indian,28.0,IND,0,0,0,0,1,0,0,0,0
277,Jayant Yadav,All-Rounder,17000000,Gujarat Titans,2022.0,Indian,32.0,IND,0,0,0,0,0,0,0,0,1
278,Jaydev Shah,All-Rounder,2000000,Gujarat Lions,2016.0,Indian,33.0,IND,0,0,1,0,0,0,0,0,0
279,Jaydev Unadkat,Bowler,39375000,Royal Challengers Bangalore,2013.0,Indian,22.0,IND,0,0,0,0,0,0,0,0,0
280,Jaydev Unadkat,Bowler,28000000,Delhi Daredevils,2014.0,Indian,23.0,IND,1,0,0,0,0,0,0,0,0
281,Jaydev Unadkat,Bowler,11000000,Delhi Daredevils,2015.0,Indian,24.0,IND,0,1,0,0,0,0,0,0,0
282,Jaydev Unadkat,Bowler,16000000,Kolkata Knight Riders,2016.0,Indian,25.0,IND,0,0,1,0,0,0,0,0,0
283,Jaydev Unadkat,Bowler,3000000,Rising Pune Supergiant,2017.0,Indian,26.0,IND,0,0,0,1,0,0,0,0,0
284,Jaydev Unadkat,Bowler,115000000,Rajasthan Royals,2018.0,Indian,27.0,IND,0,0,0,0,1,0,0,0,0
285,Jaydev Unadkat,Bowler,84000000,Rajasthan Royals,2019.0,Indian,28.0,IND,0,0,0,0,0,1,0,0,0
286,Jaydev Unadkat,Bowler,30000000,Rajasthan Royals,2020.0,Indian,29.0,IND,0,0,0,0,0,0,1,0,0
287,Jaydev Unadkat,Bowler,13000000,Mumbai Indians,2022.0,Indian,31.0,IND,0,0,0,0,0,0,0,0,1
293,Jitesh Sharma,Wicket Keeper,1000000,Mumbai Indians,2016.0,Indian,23.0,IND,0,0,1,0,0,0,0,0,0
294,Jitesh Sharma,Wicket Keeper,2000000,Punjab Kings,2022.0,Indian,29.0,IND,0,0,0,0,0,0,0,0,1
308,K.Bhagath Varma,All-Rounder,2000000,Chennai Super Kings,2021.0,Indian,23.0,IND,0,0,0,0,0,0,0,1,0
309,K.Bhagath Varma,All-Rounder,2000000,Chennai Super Kings,2022.0,Indian,24.0,IND,0,0,0,0,0,0,0,0,1
310,K.C Cariappa,Bowler,2000000,Rajasthan Royals,2021.0,Indian,27.0,IND,0,0,0,0,0,0,0,1,0
314,Kamlesh Nagarkoti,All-Rounder,32000000,Kolkata Knight Riders,2018.0,Indian,19.0,IND,0,0,0,0,1,0,0,0,0
315,Kamlesh Nagarkoti,All-Rounder,11000000,Delhi Capitals,2022.0,Indian,23.0,IND,0,0,0,0,0,0,0,0,1
322,Kanishk Seth,All-Rounder,2000000,Chennai Super Kings,2018.0,Indian,21.0,IND,0,0,0,0,1,0,0,0,0
323,Karan Sharma,All-Rounder,2000000,Lucknow Super Giants,2022.0,Indian,24.0,IND,0,0,0,0,0,0,0,0,1
324,Karanveer Singh,All-Rounder,1000000,Kings XI Punjab,2014.0,Indian,27.0,IND,1,0,0,0,0,0,0,0,0
325,Karn Sharma,Bowler,37500000,Sunrisers Hyderabad,2014.0,Indian,27.0,IND,1,0,0,0,0,0,0,0,0
326,Karn Sharma,All-Rounder,32000000,Mumbai Indians,2017.0,Indian,30.0,IND,0,0,0,1,0,0,0,0,0
327,Karn Sharma,Bowler,50000000,Chennai Super Kings,2018.0,Indian,31.0,IND,0,0,0,0,1,0,0,0,0
328,Karn Sharma,Bowler,5000000,Royal Challengers Bangalore,2022.0,Indian,35.0,IND,0,0,0,0,0,0,0,0,1
329,Kartik Tyagi,Bowler,13000000,Rajasthan Royals,2020.0,Indian,20.0,IND,0,0,0,0,0,0,1,0,0
330,Kartik Tyagi,Bowler,40000000,Sunrisers Hyderabad,2022.0,Indian,22.0,IND,0,0,0,0,0,0,0,0,1
331,Karun Nair,Batsman,7500000,Rajasthan Royals,2014.0,Indian,23.0,IND,1,0,0,0,0,0,0,0,0
332,Karun Nair,Batsman,40000000,Delhi Daredevils,2016.0,Indian,25.0,IND,0,0,1,0,0,0,0,0,0
333,Karun Nair,Batsman,56000000,Kings XI Punjab,2018.0,Indian,27.0,IND,0,0,0,0,1,0,0,0,0
334,Karun Nair,Batsman,5000000,Kolkata Knight Riders,2021.0,Indian,30.0,IND,0,0,0,0,0,0,0,1,0
335,Karun Nair,Batsman,14000000,Rajasthan Royals,2022.0,Indian,31.0,IND,0,0,0,0,0,0,0,0,1
336,Kedar Jadhav,Batsman,20000000,Delhi Daredevils,2014.0,Indian,29.0,IND,1,0,0,0,0,0,0,0,0
337,Kedar Jadhav,All-Rounder,78000000,Chennai Super Kings,2018.0,Indian,33.0,IND,0,0,0,0,1,0,0,0,0
338,Kedar Jadhav,All-Rounder,20000000,Sunrisers Hyderabad,2021.0,Indian,36.0,IND,0,0,0,0,0,0,0,1,0
344,Krunal Pandya,All-Rounder,20000000,Mumbai Indians,2016.0,Indian,25.0,IND,0,0,1,0,0,0,0,0,0
345,Krunal Pandya,All-Rounder,88000000,Mumbai Indians,2018.0,Indian,27.0,IND,0,0,0,0,1,0,0,0,0
346,Krunal Pandya,All-Rounder,82500000,Lucknow Super Giants,2022.0,Indian,31.0,IND,0,0,0,0,0,0,0,0,1
347,Kshitiz Sharma,All-Rounder,2000000,Chennai Super Kings,2018.0,Indian,28.0,IND,0,0,0,0,1,0,0,0,0
348,Kuldeep Sen,Bowler,2000000,Rajasthan Royals,2022.0,Indian,26.0,IND,0,0,0,0,0,0,0,0,1
349,Kuldeep Yadav,Bowler,4000000,Kolkata Knight Riders,2014.0,Indian,20.0,IND,1,0,0,0,0,0,0,0,0
350,Kuldeep Yadav,Bowler,58000000,Kolkata Knight Riders,2018.0,Indian,24.0,IND,0,0,0,0,1,0,0,0,0
351,Kuldeep Yadav,Bowler,20000000,Delhi Capitals,2022.0,Indian,28.0,IND,0,0,0,0,0,0,0,0,1
352,Kuldip Yadav,Bowler,2000000,Rajasthan Royals,2021.0,Indian,25.0,IND,0,0,0,0,0,0,0,1,0
353,Kuldip Yadav,Bowler,2000000,Rajasthan Royals,2022.0,Indian,26.0,IND,0,0,0,0,0,0,0,0,1
354,Kulwant Khejroliya,Bowler,1000000,Mumbai Indians,2017.0,Indian,25.0,IND,0,0,0,1,0,0,0,0,0
358,Lalit Yadav,All-Rounder,2000000,Delhi Capitals,2020.0,Indian,25.0,IND,0,0,0,0,0,0,1,0,0
359,Lalit Yadav,All-Rounder,6500000,Delhi Capitals,2022.0,Indian,27.0,IND,0,0,0,0,0,0,0,0,1
365,M Siddharth,Bowler,2000000,Kolkata Knight Riders,2020.0,Indian,22.0,IND,0,0,0,0,0,0,1,0,0
366,M. Harisankar Reddy,Bowler,2000000,Chennai Super Kings,2021.0,Indian,23.0,IND,0,0,0,0,0,0,0,1,0
367,Mahipal Lomror,All-Rounder,1000000,Delhi Daredevils,2016.0,Indian,17.0,IND,0,0,1,0,0,0,0,0,0
368,Mahipal Lomror,All-Rounder,2000000,Rajasthan Royals,2018.0,Indian,19.0,IND,0,0,0,0,1,0,0,0,0
369,Manan Vohra,Batsman,11000000,Royal Challengers Bangalore,2018.0,Indian,25.0,IND,0,0,0,0,1,0,0,0,0
370,Manan Vohra,Batsman,2000000,Rajasthan Royals,2019.0,Indian,26.0,IND,0,0,0,0,0,1,0,0,0
371,Manish Pandey,Batsman,17000000,Kolkata Knight Riders,2014.0,Indian,25.0,IND,1,0,0,0,0,0,0,0,0
372,Manish Pandey,Batsman,110000000,Sunrisers Hyderabad,2018.0,Indian,29.0,IND,0,0,0,0,1,0,0,0,0
373,Manish Pandey,Batsman,46000000,Lucknow Super Giants,2022.0,Indian,33.0,IND,0,0,0,0,0,0,0,0,1
374,Manjot Kalra,Batsman,2000000,Delhi Daredevils,2018.0,Indian,19.0,IND,0,0,0,0,1,0,0,0,0
375,Manoj Tiwary,Batsman,28000000,Delhi Daredevils,2014.0,Indian,29.0,IND,1,0,0,0,0,0,0,0,0
376,Manoj Tiwary,Batsman,5000000,Rising Pune Supergiant,2017.0,Indian,32.0,IND,0,0,0,1,0,0,0,0,0
377,Manoj Tiwary,Batsman,10000000,Kings XI Punjab,2018.0,Indian,33.0,IND,0,0,0,0,1,0,0,0,0
378,Manpreet Gony,Bowler,37500000,Kings XI Punjab,2013.0,Indian,29.0,IND,0,0,0,0,0,0,0,0,0
379,Manpreet Gony,Bowler,6000000,Gujarat Lions,2017.0,Indian,33.0,IND,0,0,0,1,0,0,0,0,0
393,Mayank Agarwal,Batsman,16000000,Delhi Daredevils,2014.0,Indian,23.0,IND,1,0,0,0,0,0,0,0,0
394,Mayank Agarwal,Batsman,10000000,Kings XI Punjab,2018.0,Indian,27.0,IND,0,0,0,0,1,0,0,0,0
395,Mayank Dagar,All-Rounder,2000000,Kings XI Punjab,2018.0,Indian,22.0,IND,0,0,0,0,1,0,0,0,0
396,Mayank Markande,Bowler,2000000,Mumbai Indians,2018.0,Indian,21.0,IND,0,0,0,0,1,0,0,0,0
397,Milind Kumar,Batsman,1000000,Delhi Daredevils,2014.0,Indian,23.0,IND,1,0,0,0,0,0,0,0,0
398,Milind Kumar,All-Rounder,2000000,Royal Challengers Bangalore,2019.0,Indian,28.0,IND,0,0,0,0,0,1,0,0,0
399,Milind Tandon,All-Rounder,1000000,Rising Pune Supergiant,2017.0,Indian,24.0,IND,0,0,0,1,0,0,0,0,0
414,Mohammed Siraj,Bowler,26000000,Sunrisers Hyderabad,2017.0,Indian,23.0,IND,0,0,0,1,0,0,0,0,0
415,Mohit Sharma,Bowler,20000000,Chennai Super Kings,2014.0,Indian,26.0,IND,1,0,0,0,0,0,0,0,0
416,Mohit Sharma,Bowler,65000000,Kings XI Punjab,2016.0,Indian,28.0,IND,0,0,1,0,0,0,0,0,0
417,Mohit Sharma,Bowler,24000000,Kings XI Punjab,2018.0,Indian,30.0,IND,0,0,0,0,1,0,0,0,0
418,Mohit Sharma,Bowler,50000000,Chennai Super Kings,2019.0,Indian,31.0,IND,0,0,0,0,0,1,0,0,0
419,Mohit Sharma,Bowler,5000000,Delhi Capitals,2020.0,Indian,32.0,IND,0,0,0,0,0,0,1,0,0
420,Mohsin Khan,Bowler,2000000,Mumbai Indians,2018.0,Indian,20.0,IND,0,0,0,0,1,0,0,0,0
421,Mohsin Khan,Bowler,2000000,Mumbai Indians,2020.0,Indian,22.0,IND,0,0,0,0,0,0,1,0,0
422,Mohsin Khan,Bowler,2000000,Lucknow Super Giants,2022.0,Indian,24.0,IND,0,0,0,0,0,0,0,0,1
426,Mukesh Choudhary,Bowler,2000000,Chennai Super Kings,2022.0,Indian,26.0,IND,0,0,0,0,0,0,0,0,1
427,Murali Vijay,Batsman,50000000,Delhi Daredevils,2014.0,Indian,30.0,IND,1,0,0,0,0,0,0,0,0
428,Murali Vijay,Batsman,30000000,Kings XI Punjab,2015.0,Indian,31.0,IND,0,1,0,0,0,0,0,0,0
429,Murali Vijay,Batsman,20000000,Chennai Super Kings,2018.0,Indian,34.0,IND,0,0,0,0,1,0,0,0,0
430,Murugan Ashwin,Bowler,16000000,Mumbai Indians,2022.0,Indian,32.0,IND,0,0,0,0,0,0,0,0,1
434,Naman Ojha,Wicket Keeper,5000000,Sunrisers Hyderabad,2014.0,Indian,31.0,IND,1,0,0,0,0,0,0,0,0
435,Naman Ojha,Wicket Keeper,14000000,Delhi Daredevils,2018.0,Indian,35.0,IND,0,0,0,0,1,0,0,0,0
443,Nathu Singh,Bowler,32000000,Mumbai Indians,2016.0,Indian,21.0,IND,0,0,1,0,0,0,0,0,0
444,Nathu Singh,Bowler,5000000,Gujarat Lions,2017.0,Indian,22.0,IND,0,0,0,1,0,0,0,0,0
445,Nathu Singh,Bowler,2000000,Delhi Capitals,2019.0,Indian,24.0,IND,0,0,0,0,0,1,0,0,0
446,Navdeep Saini,Bowler,1000000,Delhi Daredevils,2017.0,Indian,25.0,IND,0,0,0,1,0,0,0,0,0
447,Navdeep Saini,Bowler,30000000,Royal Challengers Bangalore,2018.0,Indian,26.0,IND,0,0,0,0,1,0,0,0,0
448,Navdeep Saini,Bowler,26000000,Rajasthan Royals,2022.0,Indian,30.0,IND,0,0,0,0,0,0,0,0,1
449,Nitish Rana,All-Rounder,1000000,Mumbai Indians,2015.0,Indian,22.0,IND,0,1,0,0,0,0,0,0,0
450,Nitish Rana,All-Rounder,34000000,Kolkata Knight Riders,2018.0,Indian,25.0,IND,0,0,0,0,1,0,0,0,0
451,Nitish Rana,All-Rounder,80000000,Kolkata Knight Riders,2022.0,Indian,29.0,IND,0,0,0,0,0,0,0,0,1
457,Pankaj Jaswal,All-Rounder,2000000,Mumbai Indians,2019.0,Overseas,24.0,IND,0,0,0,0,0,1,0,0,0
458,Pardeep Sahu,All-Rounder,1000000,Rajasthan Royals,2015.0,Indian,30.0,IND,0,1,0,0,0,0,0,0,0
459,Pardeep Sahu,All-Rounder,1000000,Kings XI Punjab,2016.0,Indian,31.0,IND,0,0,1,0,0,0,0,0,0
460,Pardeep Sahu,Bowler,2000000,Kings XI Punjab,2018.0,Indian,33.0,IND,0,0,0,0,1,0,0,0,0
461,Parthiv Patel,Wicket Keeper,14000000,Royal Challengers Bangalore,2014.0,Indian,29.0,IND,1,0,0,0,0,0,0,0,0
467,Pavan Deshpande,All-Rounder,2000000,Royal Challengers Bangalore,2018.0,Indian,29.0,IND,0,0,0,0,1,0,0,0,0
468,Pavan Deshpande,All-Rounder,2000000,Royal Challengers Bangalore,2020.0,Indian,31.0,IND,0,0,0,0,0,0,1,0,0
469,Pawan Negi,Bowler,1000000,Chennai Super Kings,2014.0,Indian,21.0,IND,1,0,0,0,0,0,0,0,0
470,Pawan Negi,All-Rounder,85000000,Delhi Daredevils,2016.0,Indian,23.0,IND,0,0,1,0,0,0,0,0,0
471,Pawan Negi,All-Rounder,10000000,Royal Challengers Bangalore,2017.0,Indian,24.0,IND,0,0,0,1,0,0,0,0,0
472,Pawan Negi,All-Rounder,10000000,Royal Challengers Bangalore,2018.0,Indian,25.0,IND,0,0,0,0,1,0,0,0,0
473,Pawan Negi,All-Rounder,5000000,Kolkata Knight Riders,2021.0,Indian,28.0,IND,0,0,0,0,0,0,0,1,0
474,Pawan Suyal,Bowler,1000000,Mumbai Indians,2014.0,Indian,25.0,IND,1,0,0,0,0,0,0,0,0
475,Pawan Suyal,Bowler,1000000,Delhi Daredevils,2016.0,Indian,27.0,IND,0,0,1,0,0,0,0,0,0
476,Piyush Chawla,Bowler,42500000,Kolkata Knight Riders,2014.0,Indian,26.0,IND,1,0,0,0,0,0,0,0,0
477,Piyush Chawla,Bowler,42000000,Kolkata Knight Riders,2018.0,Indian,30.0,IND,0,0,0,0,1,0,0,0,0
